Id,Predicted
33061031490000,916305
33053055910300,37800
33025023710000,884530
33053055350000,795545
33013017640000,689005
33105031970000,612955
33053052900000,244345
33053045960000,763435
33053054380000,785990
33105032110100,675145
33025027210000,212515
33105033440000,665520
33053056570000,123900
33053053900200,738540
33025022340000,678570
33105031530000,274780
33025021500000,240670
05123372580000,600840
33053059840100,90505
33013017370000,745485
33105035100000,22250
33105027820000,952740
33053059290000,217670
33053051780000,330825
33025025030000,107490
33053059500100,582840
33025025900000,954595
05123390450000,527940
33053060730000,976085
33053058330000,469130
05123392330000,788280
05123368900000,903635
33053062170100,418170
33105031470100,318740
33053050920000,583720
33053061870000,899745
33061031380000,780355
33053053830000,933080
33061030540000,467525
33061037170000,246320
05123381510000,487550
30015420300000,200700
33025022560000,938715
30025415170000,777070
42475366810000,801170
30015424790000,246935
33053068460000,919095
33105036800000,832770
33061029700000,441810
33061028230000,589555
33053059360000,845725
33053058610000,944015
33061027020100,656415
33023011950000,263365
30015422060000,962365
30025419330000,559195
30025409270000,717710
33053056870000,699140
30025414660000,34075
33061031480000,343640
33105033300000,123680
33061031450100,166215
33053051930000,156850
30015417470000,93095
30025426000000,316160
33061031860000,911575
33053054260000,625350
33053052660000,261510
33105031870000,721540
30015416600000,561040
05123392710000,753880
33105038410100,273455
33061028680000,136640
33053057860000,900290
42219372800000,938395
33061027130000,630185
33053051810000,448650
33061032040000,457860
30015421650000,481780
33053055380200,436330
05123390810000,895025
05123377010100,836575
05123362020000,927970
33105033220000,704565
05123392920000,231080
33061028100000,979495
30025412520000,798710
30015420060000,918055
33053059510000,213745
33025024500000,451495
33025025930000,961400
33061029210000,393050
30015418640000,935145
30025421680000,917130
33105033190000,893425
33023013330000,969660
33025025720000,355975
33061033080100,356960
33061034920000,624810
33023012820000,694795
33053052640000,576835
33105030260000,473940
30015425150000,888735
30025409160000,739860
33061030670000,375285
33061031420000,394630
30025420940000,89700
33061026790000,124835
33053053160100,49775
33053054220000,226340
33013017470000,678785
33061033540000,943575
30015420310000,613525
33105031910000,417655
33053055450000,745585
33061026090100,74305
42475365570000,597220
30015422460000,726065
33061031720000,434760
33061027670000,580375
05123381810000,973070
33025021250000,842480
33053060530000,654925
30015414300000,753820
33025025070000,370065
33061025910000,228885
33105028480000,517270
30015386130000,772770
33105032840000,150595
05123389450000,249445
33061028320000,539415
33061027970000,991725
30025423230000,453670
30015407910000,859865
30015412960100,621795
30015416070000,414710
33053059540200,869470
33105037890000,845505
33053053680000,802515
30025414950000,349565
05123397240000,101725
33105034090000,844495
33025022060000,396360
33025022760000,447970
33025023740100,512735
30025413020000,637125
33061027620000,104245
30025418020000,265765
30015423950000,606070
30015416280000,794690
33105028790000,117350
42003306650100,787185
42003307080100,167825
33025021830000,583575
33025025470000,266285
33105031590000,652105
33061029710000,966620
30015415570000,123810
33053048330000,725725
33105026370000,39755
33053054480000,415715
33105028070000,604045
30015423760000,392725
30015418080000,494575
33013017630000,210630
33053053310000,861650
33105034720000,38230
33105037400000,68090
30025412290100,622200
30015424640100,979335
05123387370000,974625
05123377780000,489660
30025419120000,126580
42105421860000,236800
33061028750000,526115
33061030440000,861840
33053053150000,268725
30015415060000,662405
33053055930000,320170
33061029050000,731150
33105034900000,353960
33053065020000,680245
33053050900000,228475
30025405020000,114320
33053060800000,896425
33105034230000,11800
05123365610000,93175
30015423330000,381870
33105029130000,917760
33053062070000,981195
30025415620000,442295
30025409070000,358515
33061028240000,977630
33053054630000,308235
33053062690000,610940
30025416210000,571225
33053061200100,632235
33025022640000,509680
33053066470000,294270
42105422360000,609925
33053059450000,83990
30015418450000,272465
33053056060000,376860
33053059350000,277615
33061029780000,814705
33105038480000,778085
30025411400000,247635
30015414880000,78320
33061029280000,635025
33053057030000,719615
33053066480000,447550
30015425780000,349395
33025020440000,239685
33105032580000,855070
42495335930000,831130
42301320010000,991685
33105036340000,511285
33053040540000,938405
33025022320000,213910
33105034730000,841450
33061034760000,709455
33053058040000,596400
33025025650100,581135
33053056070000,697820
33053053750000,151080
33053051600000,723805
42301321230000,360330
30015403970000,917500
30015418870100,877430
30025414540000,684000
05123380350000,196815
42105419150000,288765
33061029640000,921395
33025025410000,101570
33053059740000,70220
30025413330000,381580
30015413440000,164200
33061031070000,156515
30025418490000,159090
30025423120000,546230
30025414880000,101405
33105033480000,34085
33053065540000,706070
33025027190000,438735
30025421270100,211320
42317401650100,799780
30015420480000,609050
30025416230100,895760
30015373820000,533500
30025405180000,994080
30025421250100,630415
30015423230000,853400
42301324350000,326520
30015416940000,660025
30015397660000,622420
42301321390000,996030
30015417270000,471675
30015415710000,747670
42495335880000,145995
30015416000000,746725
42301321070000,546745
30015420720000,694350
30015426090000,568640
30015416290000,205495
30025416940100,964515
42003462220000,456440
30015427190000,445605
42301319250000,383155
42219342120100,252440
30015429750000,1475
30025422790000,269355
30025418090000,551795
30025420070100,718150
35073248950000,260065
35073248880000,181710
35073248920000,622580
05123393040000,526660
05123376960000,674685
05123393020000,214930
05123388510000,722375
35051238010000,945870
33025012730000,932570
33053046070000,297615
05123401750000,73550
33105037280000,969955
33025022140000,253360
33053051660000,722155
35073249830000,582165
35017247290000,649715
33053062300000,262330
33053050740100,468785
33025022370000,770450
33105031780000,308880
35017247170000,166990
33105031250000,890835
33025026540000,416695
33053045350100,69090
33053047320000,787805
35073249970000,444315
33105028780000,553535
33053051300000,688205
33025024800000,652365
33053051330000,565990
33053047300000,886705
33053047670000,98560
33025025480000,226240
33053052160000,727585
33025024690000,801670
35073249720000,511465
05123401680000,589815
33105036050000,557910
33053049430000,587180
33105033620000,717330
33105037970000,65375
35051239110000,2840
33053046220000,121810
33053049300000,476275
33053043780000,136430
05123396860000,885160
35017246920000,190450
35073249410000,848335
33025025390000,652265
33053049440000,867855
33025024030100,308855
33061026180000,693345
33053057560000,445725
33105033090000,41520
33105030590000,473395
33105037950000,601415
05123399190000,88095
05123396000000,339265
33025021060000,343905
05123397610000,792705
33053057020000,939295
33105036300000,990380
33105032330000,758150
33053053000000,468190
33105034680000,156455
33053049470000,974250
05123390760000,328740
05123383050100,193600
05123394110000,879975
05123388890000,430260
05123386890000,226430
05123386600000,225375
05123374520000,336495
35051238500000,702460
05123364060000,264810
05123376220000,571910
05123376820000,696655
05123389290000,67975
05123376240000,232440
05123393680000,294825
05123378720000,599250
35011235060000,458375
33061033300000,109285
05123393410000,37865
05123376210000,940160
05123364840000,420070
33007018180100,640430
05123381610000,47685
33023013710100,958525
05123390310000,15210
05123401800000,108190
05123412530000,782045
05123389200100,898145
05123392630000,537120
05123392940000,989030
05123393520000,832170
05123415390000,420000
05123408460000,923795
35073250890000,982095
05123391330000,100535
05123381540000,950230
05123381730000,703990
05123393700000,510990
05123374570000,776855
33053052790000,764730
49021210640000,7105
05123385350000,234510
05123366510000,346365
35073250030000,669205
05123376250000,257145
05123391820000,804895
35051238510000,906580
35051238890000,580355
33061033500000,79380
05123372570000,803270
05123404640000,119765
05123392430000,454830
33053062330000,996330
49021210290000,758365
49021211290000,221950
05123401740000,571345
05123391550000,629630
05123399330000,297555
33053037310100,580685
49021210080000,215935
33105039790000,316915
05123407010000,728890
35073251360000,155030
35073249310000,939205
05005072230000,924450
05123378860100,436940
33105038300100,904940
05123412460000,124915
05123409280000,311350
05123382920000,510395
05123402570000,465465
05123390460000,141300
35073251060000,234445
05123419010000,166585
05123380170000,497770
33025028410000,846175
33105031550100,520765
05123408860000,155940
33061028710000,459640
05123393760000,587545
05123399990000,669325
35073249220000,723880
05123405330000,77775
05123409010000,532365
33105038420000,244965
33061029330100,806430
33089008230100,972835
33105033250100,288655
05123415340000,290415
33061033070000,623160
33061030800000,702140
33053051900000,56505
05123396810000,894800
05123367920000,224830
05123355430000,949665
05123398590000,347450
35073249040000,894965
05123411470000,175500
33105030900100,860490
05123391590000,898660
33105038620000,239575
05123394380000,726210
05123381900000,74605
05123378790000,233650
33053066190000,595
05123409260000,799865
05123409080000,464210
05123363280000,815245
05123368960000,3305
05123412470000,491600
05123412480000,260945
05123406310000,472980
33089007330100,523580
05123388880000,158155
05123389560000,690260
33105040370100,745655
05123405970000,456605
05123392830000,924055
33025025680000,260010
33053045050100,164970
33053062390000,817900
05123390600000,518835
35073250260000,881990
35051237860100,176315
33023011510000,556890
05123376540000,551090
33053056480200,810630
05123402810000,524245
05123371810000,183190
33105036940000,397530
05123385100000,362715
33053052830000,709065
35051238840000,128980
05123414910000,720880
05123378290000,273715
05123381880000,313160
33061026670100,624800
35073249940000,496215
05123381400000,386855
33105028310200,173390
05123413710000,501800
05123372090000,417190
05123375660000,824600
05123375990000,357315
05123379200000,550385
05123372970000,79470
05123372100000,406400
05123407850000,3390
33061030620000,351515
05123377270000,854415
33053054730000,821705
05123378450000,509845
05123386530000,654895
05123403180000,758930
05123379240000,17610
05123399320000,945155
05123386470000,459515
05123388790000,513380
05123389480000,384965
05123386520000,201370
33023012570000,786670
05123386820000,638175
05123377310000,808265
05123377620000,772920
05123383990000,847695
05123375120000,896710
05123375110000,248785
05123381830000,297560
05123386560000,543890
05123387630100,895165
05123360830000,783900
05123375680000,997095
05123384450000,787310
05123376730000,593910
05123373680000,35670
05123378770000,354795
05001097790000,324525
05123378990000,20435
05123389570000,798575
05123388630000,314770
05123380380000,719405
05123383300000,795165
05123377390000,948830
05123386620000,643480
05123386910000,596755
33025021620000,736515
35073248890000,210890
35017246860000,689310
05123402820000,382860
05123412110000,683910
33061033680000,952665
05123392660000,660980
05123402920000,924885
05123395860000,531630
05123400110000,20450
05123406950000,744290
05123400200000,860525
05123380190000,656420
35073250420000,526080
05123398980000,551605
05123364070000,524165
33053063630000,720050
05123412610000,611525
05001097740200,479665
35073249510000,810630
35073249440000,366295
05123406400000,531465
35073250870000,395675
33061032010000,665345
33105036820100,527775
05123410460000,350430
05123388690000,633925
05123411590000,820215
05123388290000,188520
05123377040000,425975
05123377140000,875945
05123380860000,220720
05123360020000,489765
05123384050000,147990
05123368430000,865925
05123380990000,828795
05123366990000,668090
05123386760000,649430
05123369280000,165730
05123387360000,98540
05123384530000,996510
05123381020000,482110
33053064730100,527450
05123374180000,110920
05123368780000,849355
05123372960000,367980
05123368470000,254640
05123373400000,120740
05123372080000,626015
05123372470000,953465
05123395980000,273470
05123379010000,113965
05123387860000,359580
05123377870000,231150
05123381320000,216030
05123381300000,432860
05123368460000,290720
33053059430000,734210
05123388490000,910035
05123380610000,936930
05123373030000,365655
05123379840000,339745
05123375150000,241840
05123365310000,157375
05123380550000,476775
05123381840000,949180
35073249670000,257130
33023012240000,539325
05123387390000,125075
05123391560000,85775
33105035370100,771750
05123406890000,224770
05123407810000,610530
05123377740000,161300
05123385800000,927755
05123370100000,111590
05123369140000,248665
33053059480000,96570
05123406240000,802075
05123405720000,101170
05123405820000,563325
05123372300000,667965
05005072180000,613680
33053061540000,197530
05123394000000,238930
05123406810000,308880
05123363410000,49310
33023009970100,56965
05123398140000,827395
05123393490000,887895
33053048860000,904820
35073249680000,695120
05123363940000,87165
05123393350000,354340
05123391390000,157180
05123392490000,933245
33089008090200,284335
05123386310000,245595
33023012020000,64575
05123393510000,442875
05123394020000,112430
05123399580000,357245
33053061270000,69880
05123376460000,164175
05123409120000,982870
33053061410200,223635
05123409230000,918310
33053062270000,881120
05123407870000,666270
05123371440000,542270
05123376440000,271330
05123392750000,542475
05123382860000,791955
33053064020000,353120
33025023560100,345800
33053054300000,372975
33053059880000,542735
35017246840000,636290
05123383920000,254055
05123404070000,454840
33053057510100,513510
05123375020000,503610
05123405630000,412805
05123372210000,107295
05123390260000,411060
05123378930000,321815
05123374320000,694115
05123375280000,433675
05123389050000,326455
05123367430000,671020
05123380300000,699505
05123399800000,644445
05123384180000,202885
33025025380000,283165
05123371070000,296475
05123386300000,14065
05123372170000,65600
05123386810000,325860
05123386650000,123550
05123387050000,406110
05123376620000,318165
05123365560000,680845
33053056560000,708960
05123378920000,95850
05123373520000,162985
33105031410100,948415
05123398750000,121835
05123397530000,990005
05123384280000,58200
05123382000000,134745
05123395590000,767515
05123397210000,753130
05123363830200,400810
35073251150000,826195
05123389620000,410120
05123390180000,157120
05123374870000,388915
05123376130000,666625
05123382210000,309910
05123395490000,147940
05123390950000,21155
05123375860000,841240
05123366540000,9455
33053066670000,328480
05123399200000,466000
05123392890000,878250
33023011670000,128550
33061030310100,452845
35051238270000,188310
33023011580000,941455
05123367870000,127825
05123368480000,913380
05123363480000,877895
05123391990000,764340
05123367470000,466385
05123385770000,585415
05123343840000,29255
05123374090000,341905
05123383390000,536570
05123380040000,342770
33089007980000,978730
05123353520000,23525
05123362100000,791365
05123340180000,152970
05123375000000,901040
05123380260000,443505
05123380630000,931325
05123374250000,702965
33025022630000,209600
33105034600000,990980
33053057060000,204140
05123367410000,544495
33105030960000,28955
05123392260000,810515
33023011260000,762450
33053060650000,369930
35073249700000,236055
05123399790000,138580
05123382050000,729060
33105031240000,872270
05123384930000,140010
05123393470000,242635
33023013370000,169780
33105032740000,533120
33053056210000,352255
33053060630000,177560
05123371900000,630675
05123380160000,157455
33025021860000,455330
05123391290000,762425
05123397740000,956175
05123394640000,447935
05123406220000,87250
05123369360000,576635
05123409220000,274355
05123394960000,737380
33025024840000,937190
05123376520000,966080
05123401270100,173685
05123394850100,942885
33023011200100,371690
33053054750100,124220
33061027680100,456025
33105032140000,478790
05123394820000,812350
05123399120000,703690
05123395570000,561940
05123397990000,586805
05123373340000,52850
05123404480000,744630
05123378690000,56700
05123379080000,46590
05123384160000,333680
05123380910000,833525
05123392880100,887475
05123377610000,848620
05123385030000,46550
05123396720000,586460
05123380880000,309295
05123374840000,329195
33061032760100,602515
05123379070000,811260
05123388210000,406910
33089008430000,781920
05123386140000,69315
33105038630000,751025
33061027900000,332795
33053056720000,906900
33061027840200,472390
33061031270000,473065
33053050890200,996680
05123386840000,984930
33061023840000,640725
33061031410000,384645
33105026380000,418275
33053059780000,158565
33053044750000,154660
05123361210000,326610
05123403860000,925255
05123395310000,539735
05123383020000,347810
05123391100000,152350
33061028870000,118990
33061027730000,410500
33053042970000,25700
33053064140000,283755
05123390550000,440690
33105030940000,798745
05123379670000,514175
05123395460000,938280
33089008300000,183150
05123401290000,965790
05123390350000,507975
05123366450000,673715
33013017920000,981690
05123384870000,136940
05123394460000,697980
05123393900000,428715
05123392090000,154415
05123395520000,417465
05123396320000,624785
33053056990000,838830
05123377770000,503080
33105030910000,963660
33023011240000,482095
33061031050000,380690
33023011040000,608305
33061030830000,456340
33061025900000,75090
33061027780000,940490
33105027630000,731740
05123384890000,617130
05123390850000,336740
33053037860000,761850
33053056470000,242315
33053045950000,698935
33061025490000,527665
33105037490100,438255
05123375890000,301710
05123376480000,292825
33053043140200,788165
05123380020000,958100
33089008050000,99475
33023011890000,234965
33053058850000,41560
33053063580000,582575
33053059340000,299465
33105034430200,446700
33053050930000,413175
33061028930000,124650
33105030000000,112455
33023010750000,468300
33053057720000,604730
35073250090000,29510
05123379710000,29335
35051237910000,252250
33053060140100,543105
05123394120000,514165
33061031160000,201465
05123376200000,583010
33013018060000,964605
33061029550000,937245
33025022110000,428975
33105034440000,692635
33061024470000,44100
33061028330000,867135
05123390340000,790515
05123390400000,436605
05123398020000,455990
33053059230000,613545
33007017730000,239455
05123382910000,207400
33053048230000,234550
05123373970000,247670
33025024700000,399430
33061025820100,297375
33023011620000,433630
33013017230100,814005
33105032830000,788255
33025022920000,331215
33023012700000,467960
33013017480000,764595
33013017910000,486885
33061031730000,852690
33061031230000,880720
35073249710000,457980
33025024370000,2280
33105028590100,601525
33105037250000,855085
33053060310000,778030
33025025150000,384030
33025024820000,421985
42317398350000,56530
33061032090000,990985
05123395540000,552630
42135401930100,641590
42173369480000,163175
42003464100000,431175
42329389470000,721580
33061028950000,10195
33061028880000,809325
42329396830000,996850
42173369650000,492945
42227384920000,278235
05123376060000,841760
05123385670000,768295
05123379870000,118565
42329396940000,368400
42173370000000,859995
42227385350000,259185
33089008360000,913775
42227375690000,891595
42329388050000,900435
42317397000000,557510
33053049710000,741420
05123397300000,1720
42317388780000,89775
05123368930000,734405
42003463510000,544205
05123397730000,479830
05123380930000,351940
33053040350100,150985
05123376140000,629960
05123369820000,200690
05123390210000,815005
33023009700000,605275
42173371530000,478310
05123389250000,766975
05123382770000,583345
42461391720000,177890
42329400150000,107350
33053057220000,972660
33105034320000,605405
42461391220000,497995
42173362860000,802930
42461390190100,640735
05123406080000,628105
05123375870000,536000
05123398120000,77860
05123398330000,632415
33053051170000,419070
05005072200000,984580
42461394780000,434260
33053054140000,497920
33053056280100,129965
33023009990000,739615
33053057070000,704245
33061032570000,75905
33061030890000,175885
33105034030000,488140
42227382350000,555750
30015395140000,972155
33061025020000,565865
05123397500000,329650
05123391680000,387650
05123376550000,621370
05123352980000,549350
05123399070000,379610
05123363050000,457575
42329401030000,775840
33061024200000,743045
42461392130000,223620
42329401700000,510260
42329393330000,612245
42383385150000,308390
42383387310000,299235
33053057330000,72750
33089008310000,928185
42329394090000,53130
42329401730000,730750
42329393260100,421865
42317389800000,302870
33105037440000,426400
05123396980000,122880
33025026060000,549145
42317395780000,97210
42461389890000,996525
42227376910000,104080
33053062870000,104445
05123382200000,977230
33061028770000,147145
33105034080000,553135
33061028310000,352175
42329401230000,842490
42495335140000,276890
42235357680000,745895
42173369690000,503700
42227383440000,417635
05123376010000,524035
42329395650000,931660
42461392810000,924565
05123390270000,786950
05123391250000,587670
42235356910000,653295
42461401400000,319910
33025025780000,547975
05123375880000,70065
42383386120000,56195
42383387880000,786440
33061028000100,769550
30015401230000,702510
05123372390000,889695
33061027050000,54460
30015396400000,2905
42317390430000,286130
42165382030000,140570
42329397570000,362225
42383394080000,229290
42461396260000,78485
42173367390000,214395
42461392900000,516540
42461391600000,776715
33061032150000,802030
33053043110000,893005
42461391660000,669685
05123372510000,406205
33105030750000,584830
33053055310000,702675
42003457180000,268225
42173359580000,118545
42173365630000,266215
42317392380000,721130
42383387570000,957620
05001097850100,391245
30015426310000,945235
42329393020000,939295
42317401340000,416065
33061033180000,729960
05123395510000,640520
42173366950000,405625
42173367400000,584355
42033323220000,758960
42003456940000,412990
30015424200000,994390
42383390140000,881975
33061028150000,34545
33025024950000,607875
30025422560000,248450
33007017880000,956635
42461393800000,624865
42173367420000,189935
33007017710000,68650
33013017440000,740195
33013017460100,148965
42329397400000,735320
42003455530000,989180
42383389030000,799685
33025024330000,677405
33061030870000,596075
42329392590000,580035
42329393190000,339485
42173369780000,534385
42461391640000,276750
42461393010100,403060
42329391770000,329770
42383389820000,871810
42461393350000,218440
33105034590200,895960
33053057940000,814265
42461393620000,762670
33023012780000,237015
33053060740000,433260
42329389980000,26085
42383388730000,869700
42173363910000,635725
33025022190000,770540
33105036570000,49970
33105031500000,846385
33023011570000,550945
33053054100000,128345
42227381180000,698155
42329400450000,239380
33053057870000,460180
33053040280000,186445
33025023220000,405050
42173369720000,647550
42329393600000,585590
42235358080000,498275
42461400440000,203355
33025025760000,898360
33053040270000,476885
33061029290000,998515
35017246980000,337605
33053057080000,247890
42135427900000,304020
42173359520000,305655
42317389500000,1205
42329389430000,335115
33025026240000,680150
42383387070000,146010
35073248820000,981150
42003464860000,10920
42383387860000,790080
42383389270000,668875
42461399450000,356875
42329393050000,110840
42003468140000,905105
42461388640000,350195
42461388580000,610705
42461391400000,961990
42461389960000,221800
42461389670000,649830
42383390570000,212365
42383394130100,521570
42461389110000,463770
42329391690000,822585
42317392760000,654015
42173369620100,741580
42003458950000,61380
42317398480000,832275
42173360730000,479085
42003465740000,471605
42329395370100,97830
42329387750000,971260
42003465800000,273120
42329401380000,264110
42329402620000,247940
42329400160000,524575
42329389290000,622195
30025408990000,681945
30025408880000,678280
42383388300000,202920
30025414090000,277420
42383386290000,222015
42461400610100,592780
42173368610000,926495
42461395920000,950265
42173371730000,313540
42173369640000,661170
42173369710000,41370
42329394650000,434745
42383384240000,238205
42383393050000,368995
42317394200000,831720
42173366410000,866100
42461397200000,689715
42329392290000,597210
42383385460100,873490
42383387910100,933860
42173363830000,593785
42461389780000,344375
42173367300000,629360
42461390110000,354820
42173368400000,923320
42461388770000,346380
42461401170100,454875
42003469930000,756205
42165383070000,475920
42383388680000,56930
42173367250000,430870
42329390970000,822870
42227382130000,67440
42227378000000,579985
42003457760000,365830
42383385970000,380335
42317394080000,250005
42329403340000,399735
42003465170000,239190
42317396090000,54825
42329395150000,191665
42173358870000,330655
42317398150000,272555
42115336940000,489190
42461399750000,584640
42235355970000,301465
42227379800000,160440
42461400030000,985010
42329394210200,760910
42329396650000,408070
42227376920000,828650
42235357470000,449490
42003462490000,878835
42461389660000,356595
42235359340000,440220
42329393660000,54265
42461394910000,716450
42461398970000,933515
42461394520000,699835
42235358740000,888670
42329401450000,33025
42329393030000,736900
42317390390000,693370
42173359540000,622570
42317402080000,578015
42173368670000,581145
42329401220000,372930
42173366900000,728945
42383389920000,556220
42003459990000,755915
42329391930000,319045
42329399120000,317890
42173361860200,126140
42383384320000,588565
42173368110000,35280
42173368160000,787330
42135430440000,721970
42329401400000,557775
42329389840000,910265
42329392310000,429770
42173362630000,379935
42383384220000,102265
42383386310100,576050
42173362850000,187100
30015420220000,828325
42173364210000,918465
42003462570000,686800
42461395010000,559580
42173368800000,687280
42329391260000,656245
42329393960000,527265
42461398220000,853900
42227384550000,414135
42173367280000,833570
42383387150000,745395
42003464110000,632720
42461389520000,73780
42317399580100,233835
42329390560000,262410
42461394680000,123570
42461394440000,525625
42461397380000,563070
42461400430000,776690
42383384190000,877555
42461399850100,916240
42033323010000,199130
42103362950000,679555
42173363370000,53440
42317389790000,185015
42383385210000,39685
42461396220000,930755
42329389350000,881065
42329393150000,362960
42329394170000,1110
42003469180000,138780
42317393830000,384895
42317388420000,249860
42317391050000,507600
42461393760000,601595
42227378080000,170200
42461399610000,48945
42173364720000,515330
42461397950100,839970
42461400880000,305780
42173357420000,87220
42329393690000,641025
42461393630000,65795
42383390600000,587655
42383384300000,651795
42317389280000,212855
42461393650000,214450
42103363830000,101260
42173363770000,490755
42461396230000,108710
42003458230000,362210
42461400490000,608085
42329395320000,464915
42329390830000,643015
42383385440000,65110
42329389010000,378200
42461394040000,399490
42317385640000,391345
42461400720000,559735
42105422430100,324235
42461399600000,653920
33105031800100,313065
42383387100000,992385
42383384200200,432840
42317394230000,16230
30025425140000,803490
42317394030000,419245
42227380010000,501620
42461396160000,430320
42003471090000,791245
42173366960000,442190
42329394660000,569425
42103363880000,750515
42461391670000,726230
42317395770000,917155
42329390020000,268785
30015421410000,651450
42461395780100,440135
42173362100000,685245
42329391510000,77240
42329398720000,785385
42173367380000,952330
42383393280000,211540
42329388820000,574190
42461391730000,111220
42461398140000,873035
42329393940000,906065
42227384710000,118355
42173366980000,227155
42461394070000,166690
42317388520000,802120
42383385760000,801740
42317400590000,966220
42461397610000,111490
42317389170000,500450
42135427330000,856075
42461394830000,419460
42173367070000,517195
42173369660000,424800
42103364700000,754535
42317394750000,739750
42383393260100,537145
42227377470000,143410
42495334640200,503000
42003459520000,957115
30015416650000,494440
42173362200000,664655
42329386620000,468955
35017246490000,257555
35017246060000,798150
35017245960000,809320
35051236880000,253930
35017246210000,141880
35017246130000,924540
35017245710000,675680
35017246460000,279735
35017246560000,190360
35137271520000,377545
35137272000000,889800
35137271350000,946290
33053051010000,40670
35051238400000,644385
35137273240000,598385
33053053440000,113715
35051237640000,429450
35017246190000,429365
35017247020000,112390
35017246990000,945490
35051238830000,897140
33105040470000,945385
35137270770000,761580
33105034180000,901305
35017247150000,895725
33053047340000,475000
35017245720000,181550
33105031770000,78835
35051238820000,372125
35051239000000,345820
35049250070000,53285
35051237800000,811690
35051238860000,663490
35017246380000,249935
33023012210000,682350
33053055630000,752295
35051238050000,609635
35051239090000,113730
35137271150000,83045
33105034200000,154020
35017247700000,198625
35137273280000,787270
35137271710000,908070
42235355050000,820345
42109325730000,832405
42105418820000,752170
35017247320000,784795
35137273250000,615515
35017247220000,650485
35017246090000,909030
42235353770000,984620
35137274110000,508390
35017246940000,659850
42103362560000,45010
35073249480000,803905
42371393100000,562000
42371392400000,24650
33061027470000,655330
33023012310000,90740
35137272480000,233930
42389340160000,650450
35017246230000,789485
35017245950000,678305
33053053790000,941375
35137271800100,804715
35017246410000,859915
35017246740000,259365
33025027600000,539945
33053040660000,925255
33023012610000,504790
33053060330000,684270
33023010990000,515900
35051238940000,152020
42461389390000,771105
35051238970000,85660
42173361480000,714980
33053052090000,861150
42371393180000,552425
42383379390100,630070
42461389630000,341465
35017247350000,20980
33013018000000,504275
33025023670000,581300
42219372860000,53470
42105416820000,852895
33053062020000,455765
33053063110000,574895
42227384930000,196360
42173366030000,572015
42105418860000,837650
42173367600000,218140
35137271180000,859885
35051237630000,278120
35073249920000,971510
42329394470000,741220
42389348160000,317960
42389338770000,338555
33053066960000,58290
42389343770000,705930
42301321120000,418695
42301319950000,905460
42389340800000,908765
35051237190000,634340
42389347970000,115245
42383393470100,808410
33053058820000,534270
35017245900000,777995
33007017060000,89325
33023012200100,939990
42389342070000,119795
42461399680000,441560
42475365610000,622005
33053055190000,130460
33023012670000,527175
35017246250000,52720
42431334620000,963665
42105421440000,809235
33089008060000,34500
42173364740000,424155
42301320500000,69205
30015422420000,241725
30025416140100,701090
42389348560000,38540
42105418980000,399045
42109327550100,944015
42317401410000,320005
42389347700000,72350
42389343600000,502110
42103362620000,505855
42235354960000,58330
42235353070000,607980
42301321010000,128350
42389348530000,27950
42301319080000,214640
42235353080000,686540
42389345050000,158430
42389339790100,420315
42475365540000,482280
42301321590000,886135
42475367200000,900075
42389343230000,835135
42383388710100,977590
42389341310100,733610
42003457570100,127435
42003458590000,977885
42301320900000,358075
42383386810000,981650
42235354220300,758540
42109328200000,825110
42389343180000,216520
42383390340100,363245
42173363500000,712615
42235358460000,589200
42389340900000,778575
42389349090000,278855
42301321400000,865585
42301320480000,81715
42389346900000,331830
42235359390000,157610
42389342440000,861685
42389347400000,565730
30015411680000,693685
42235359210000,107360
42301323810000,43985
42105419170000,470
42383384730000,205695
42105420080000,827960
42301323720000,334550
42317399570000,725030
42329401210000,211690
42105418190000,465065
42383383220000,975620
42109328100000,620790
42301322590000,215095
42105420380000,46045
42173369900000,771235
42383393400000,736890
42389336640100,939710
42383391920000,39085
42235358190000,539145
42301319940000,515430
42301323030000,900950
42173366270000,461020
42301322600000,96620
42235356300000,306690
42475367370000,438290
42105420400000,174820
42383382730000,302395
42383385000000,448890
42475366530000,288310
42431334430000,354005
42105420550000,34680
42383385770000,608135
42389337280000,566080
42003458880000,195355
42301323990000,731320
42235359000000,194470
42389347250000,664585
42235354610000,258290
30015404620000,589810
42329391500000,858450
42105421520000,493450
42389339240000,261930
42389342550000,569135
42389347940000,219685
42301323310000,58555
42235354740000,292705
42383387770000,596690
42383390880000,227655
42389348280000,228015
30015411670000,782645
42389341040000,582875
42475366710000,956900
42475366640000,106065
42301322660000,602615
42383390380000,707905
42389339280000,680100
42389347270000,821335
42389342020000,498995
42105420340000,301790
42105417960000,496180
42227384860000,556890
42109326480000,646665
42383391120000,541260
42105418020000,302890
42389344360000,827235
42389343050000,863070
42495335460100,413650
42301325890000,649680
42383387680000,736460
42389338480000,918035
42389339140000,988195
42389337310000,720940
42389336310000,797840
42105419540000,665770
42389347410000,442730
42109326920100,796305
42235356170100,160515
42301323830000,835235
42109326540000,321525
42389339420100,409835
42389345860000,851260
42389339160000,786045
42389339520000,508275
33053049760000,617955
42109326330000,760130
42383391960100,540115
42235356010000,75890
42383382740000,984255
42389340200000,587015
42389343160000,129725
42329390850000,93405
42389337690000,7335
42389344550000,290285
42389346440000,871805
42389341700100,258650
42003463710000,857760
35051238850000,593740
35017246080000,757990
42173369500000,667370
